 PATH                                                                                                                                                                     | SIZE      | CREATED    | MODIFIED   | PLEN | FLEN 
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/consumer.proto                                                                                      | 2717      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/logging_pb2.py                                                                                      | 2395      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/policy_pb2.pyi                                                                                      | 2169      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/backend_pb2.py                                                                                      | 3774      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/label.proto                                                                                         | 1357      | 1750157682 | 1750157682 | 80   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/launch_stage_pb2.pyi                                                                                | 1381      | 1750157682 | 1750157682 | 89   | 20   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/billing.proto                                                                                       | 3062      | 1750157682 | 1750157682 | 82   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/resource_pb2.pyi                                                                                    | 3588      | 1750157682 | 1750157682 | 85   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/consumer_pb2.py                                                                                     | 2574      | 1750157682 | 1750157682 | 84   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/context_pb2.pyi                                                                                     | 2339      | 1750157682 | 1750157682 | 84   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/system_parameter.proto                                                                              | 3475      | 1750157682 | 1750157682 | 91   | 22   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/httpbody_pb2.pyi                                                                                    | 1569      | 1750157682 | 1750157682 | 85   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/monitoring_pb2.pyi                                                                                  | 2220      | 1750157682 | 1750157682 | 87   | 18   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/visibility_pb2.py                                                                                   | 3113      | 1750157682 | 1750157682 | 86   | 17   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/field_behavior_pb2.py                                                                               | 2680      | 1750157682 | 1750157682 | 90   | 21   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/log_pb2.py                                                                                          | 2237      | 1750157682 | 1750157682 | 79   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/system_parameter_pb2.py                                                                             | 2610      | 1750157682 | 1750157682 | 92   | 23   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/httpbody_pb2.py                                                                                     | 2190      | 1750157682 | 1750157682 | 84   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/auth_pb2.pyi                                                                                        | 4324      | 1750157682 | 1750157682 | 81   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/usage_pb2.py                                                                                        | 2353      | 1750157682 | 1750157682 | 81   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/distribution_pb2.py                                                                                 | 4484      | 1750157682 | 1750157682 | 88   | 19   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/annotations_pb2.pyi                                                                                 | 887       | 1750157682 | 1750157682 | 88   | 19   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/endpoint.proto                                                                                      | 2891      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/service.proto                                                                                       | 6762      | 1750157682 | 1750157682 | 82   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/metric_pb2.pyi                                                                                      | 7729      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/routing_pb2.py                                                                                      | 2488      | 1750157682 | 1750157682 | 83   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/log_pb2.pyi                                                                                         | 1728      | 1750157682 | 1750157682 | 80   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/error_reason_pb2.py                                                                                 | 3509      | 1750157682 | 1750157682 | 88   | 19   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/metric_pb2.py                                                                                       | 5467      | 1750157682 | 1750157682 | 82   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/log.proto                                                                                           | 2043      | 1750157682 | 1750157682 | 78   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/config_change_pb2.pyi                                                                               | 2384      | 1750157682 | 1750157682 | 90   | 21   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/google/api/service_pb2.pyi                                                                                     | 7164      | 1750157682 | 1750157682 | 84   | 15   
